,count,sample,catalogue,Taxo_level,species,genus,family,order,class,phylum,superkingdom,knowledge
734,5,msp_0782,gut,species,Candidatus Gastranaerophilales bacterium MH_37 & HUM_20 / Melainabacteria sp. 35_41,Gastranaerophilaceae Zag1,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
158,5,msp_0165,gut,genus,unclassified Fusicatenibacter,Fusicatenibacter,Lachnospiraceae K,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
911,5,msp_0992,gut,family,unclassified Methanomethylophilaceae,unclassified Methanomethylophilaceae,Methanomethylophilaceae,Methanomassiliicoccales,Thermoplasmata,Thermoplasmatota,Archaea,unknown
788,5,msp_0844c,gut & oral,species,Campylobacter concisus 2,Campylobacter,Campylobacteraceae,Campylobacterales,Campylobacteria,Campylobacterota,Bacteria,unknown
623,5,msp_0660,gut,genus,unclassified Gastranaerophilaceae QAMI01,Gastranaerophilaceae QAMI01,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
764,5,msp_0815,gut,genus,unclassified Alistipes 2,Alistipes 2,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
522,5,msp_0550,gut,genus,unclassified Frisingicoccus,Frisingicoccus,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
464,5,msp_0487,gut,genus,unclassified Oscillospirales 4 UBA5446,Oscillospirales 4 UBA5446,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
404,5,msp_0423,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
249,5,msp_0261,gut,species,[Bacteroides] sp. CAG:770,Rikenellaceae 2 RC9,Rikenellaceae 2,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
767,5,msp_0819,gut,species,Candidatus Gastranaerophilales bacterium HUM_2 / Candidatus Melainabacteria bacterium MEL.A1,Gastranaerophilaceae Zag1,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
770,5,msp_0822,gut,genus,unclassified Oscillospiraceae CAG-129,Oscillospiraceae CAG-129,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
402,5,msp_0421,gut,family,unclassified Clostridiales 2i,unclassified Clostridiales 2i,Clostridiales 2i,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
306,5,msp_0323,gut,family,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
304,5,msp_0321,gut,species,[Clostridium] sp. CAG:411,unclassified Lachnospiraceae,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
938,5,msp_1020,gut,genus,unclassified Lachnospiraceae B TF01-11,Lachnospiraceae B TF01-11,Lachnospiraceae B,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
278,5,msp_0293,gut,genus,unclassified Bacteroides 2,Bacteroides 2,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
934,5,msp_1016,gut,genus,unclassified Oscillospiraceae CAG-129,Oscillospiraceae CAG-129,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
933,5,msp_1014,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
715,4,msp_0762,gut,species,[Ruminococcaceae] bacterium UBA1821 / [Clostridium] sp. CAG:678,Acutalibacteraceae 2 CAG-528,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1073,4,msp_1200,gut,family,unclassified Clostridiales 1i,unclassified Clostridiales 1i,Clostridiales 1i,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
727,4,msp_0775,gut,genus,unclassified Gastranaerophilaceae QAMI01,Gastranaerophilaceae QAMI01,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
1610,4,msp_1456c,gut & oral,species,Porphyromonas endodontalis,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
631,4,msp_0670,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
540,4,msp_0568,gut,species,Prevotella sp. CAG:1124,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
832,4,msp_0897,gut,species,Candidatus Gastranaerophilales sp3,Gastranaerophilaceae Zag111,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
1058,4,msp_1179,gut,family,unclassified Clostridiales 2d,unclassified Clostridiales 2d,Clostridiales 2d,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
630,4,msp_0668,gut,species,Coprococcus sp. CAG:782,Coprococcus,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
651,4,msp_0691,gut & oral,species,Lactobacillus amylovorus,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1191,4,msp_1352,gut,species,Enterobacter cloacae,Enterobacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,known
701,4,msp_0746,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1507,4,msp_1862,gut,genus,unclassified Lachnoclostridium 2,Lachnoclostridium 2,Lachnospiraceae I,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
455,4,msp_0476,gut,species,Muribaculaceae sp. 5,Muribaculaceae CAG-485,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1053,4,msp_1172,gut,family,unclassified Christensenellales CAG-74,unclassified Christensenellales CAG-74,Christensenellales CAG-74,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
1360,4,msp_1601,gut,genus,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1195,4,msp_1357,gut,genus,unclassified Oscillospirales 4 UBA5446,Oscillospirales 4 UBA5446,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
319,4,msp_0336,gut,species,Bacteroides fluxus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
332,4,msp_0349,gut,species,Bacteroides sp. An19 & An51A & An269 & An279 & CAG:702,Bacteroides 2,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1272,4,msp_1468,gut,genus,unclassified Oscillospirales 5 CAG-110,Oscillospirales 5 CAG-110,Oscillospirales 5,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
392,4,msp_0411,gut,genus,unclassified Akkermansia,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobiota,Bacteria,unknown
1176,4,msp_1332,gut,family,unclassified Christensenellales CAG-138,unclassified Christensenellales CAG-138,Christensenellales CAG-138,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
1495,4,msp_1845,gut,order,unclassified Oscillospirales,unclassified Oscillospirales,unclassified Oscillospirales,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
642,4,msp_0681,gut,species,[Prevotella] sp. CAG:617,Bacteroidaceae CAG-617,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1382,4,msp_1635,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
763,4,msp_0814,gut,species,[Lachnoclostridium] sp. An138,Lachnospiraceae K GCA-900066575,Lachnospiraceae K,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1135,4,msp_1273,gut,genus,unclassified Rikenellaceae 2 RC9,Rikenellaceae 2 RC9,Rikenellaceae 2,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1129,4,msp_1267,gut,genus,unclassified Acutalibacteraceae 2 CAG-528,Acutalibacteraceae 2 CAG-528,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
401,4,msp_0420,gut,genus,unclassified Ruminococcus 2,Ruminococcus 2,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
750,4,msp_0798,gut,family,unclassified Clostridiales 1d,unclassified Clostridiales 1d,Clostridiales 1d,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1497,4,msp_1848,gut,species,Desulfovibrio legallii,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Desulfobacterota,Bacteria,known
1124,4,msp_1262,gut,family,unclassified Clostridiales 2d,unclassified Clostridiales 2d,Clostridiales 2d,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
775,4,msp_0829,gut,species,[Lachnoclostridium] sp. UBA2905,unclassified Lachnospiraceae,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
784,4,msp_0840,gut,family,unclassified Atopobiaceae,unclassified Atopobiaceae,Atopobiaceae,Coriobacteriales,Coriobacteriia,Actinobacteriota,Bacteria,unknown
748,4,msp_0796,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
743,4,msp_0791,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1082,4,msp_1211,gut,species,[Clostridium] sp. CAG:762,Bacilli RF39 CAG-302 CAG-762,Bacilli RF39 CAG-302,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
634,4,msp_0673,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1103,4,msp_1239,gut,family,unclassified Christensenellales CAG-138,unclassified Christensenellales CAG-138,Christensenellales CAG-138,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
1102,4,msp_1238,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1544,4,msp_1933,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1545,4,msp_1935,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1043,4,msp_1154,gut,species,uncultured bacterium RUG841,Gastranaerophilaceae RUG841,Gastranaerophilaceae,Gastranaerophilales,Vampirovibrionia,Cyanobacteria,Bacteria,unknown
1295,4,msp_1496,gut,species,Ruminococcaceae bacterium UBA1375,Massilioclostridium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
730,4,msp_0778,gut,genus,unclassified Faecalibacterium,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1558,4,msp_1971,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
827,4,msp_0892,gut,genus,unclassified Lachnospiraceae B EuG,Lachnospiraceae B EuG,Lachnospiraceae B,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
381,4,msp_0400,gut,genus,unclassified Acutalibacteraceae 3,Acutalibacteraceae 3,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1273,4,msp_1469,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
816,4,msp_0878,gut,species,Bifidobacterium gallinarum == saeculare,Bifidobacterium,Bifidobacteriaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,known
309,4,msp_0326,gut,genus,unclassified Alistipes,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1042,4,msp_1153,gut,species,Dialister sp. UBA1703,Dialister,Dialisteraceae,Veillonellales,Negativicutes,Firmicutes,Bacteria,unknown
936,4,msp_1018,gut,species,Methanomethylophilus alvus / Methanoculleus sp. CAG:1088,Methanomethylophilus,Methanomethylophilaceae,Methanomassiliicoccales,Thermoplasmata,Thermoplasmatota,Archaea,known
99,4,msp_0104,gut,species,Emergencia timonensis,Emergencia,Anaerovoracaceae,Peptostreptococcales,Clostridia,Firmicutes,Bacteria,known
1017,4,msp_1124,gut,genus,unclassified Lachnospiraceae G COE1,Lachnospiraceae G COE1,Lachnospiraceae G,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
908,4,msp_0989,gut,genus,unclassified Coprococcus,Coprococcus,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1438,4,msp_1723,gut,family,unclassified Christensenellales CAG-74,unclassified Christensenellales CAG-74,Christensenellales CAG-74,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
471,4,msp_0494,gut,family,unclassified Christensenellales CAG-138,unclassified Christensenellales CAG-138,Christensenellales CAG-138,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
1319,4,msp_1541,gut,family,unclassified Lachnospiraceae H,unclassified Lachnospiraceae H,Lachnospiraceae H,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
148,4,msp_0155,gut,species,Parabacteroides acidifaciens,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
605,4,msp_0641,gut,genus,unclassified Acutalibacteraceae 3,Acutalibacteraceae 3,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
473,4,msp_0496,gut,genus,unclassified Lachnospira,Lachnospira,Lachnospiraceae H,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1005,4,msp_1108,gut,genus,unclassified Rikenellaceae 2 RC9,Rikenellaceae 2 RC9,Rikenellaceae 2,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
553,4,msp_0582,gut,species,[Clostridium] sp. CAG:632,Lachnospiraceae A CAG-632,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1654,4,msp_2373,oral,species,Campylobacter gracilis,Campylobacter,Campylobacteraceae,Campylobacterales,Campylobacteria,Campylobacterota,Bacteria,known
1687,4,msp_2697,oral,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1663,4,msp_2427,oral,species,Streptococcus constellatus subsp. pharyngis,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1417,4,msp_1687,gut,family,unclassified Clostridiales 1e,unclassified Clostridiales 1e,Clostridiales 1e,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
998,4,msp_1098,gut,genus,unclassified Oscillospirales 5 CAG-110,Oscillospirales 5 CAG-110,Oscillospirales 5,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1419,4,msp_1689,gut,family,unclassified Anaerovoracaceae,unclassified Anaerovoracaceae,Anaerovoracaceae,Peptostreptococcales,Clostridia,Firmicutes,Bacteria,unknown
1234,4,msp_1414,gut,genus,unclassified Bacilli RF39 CAG-302 CAG-302,Bacilli RF39 CAG-302 CAG-302,Bacilli RF39 CAG-302,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1398,4,msp_1657,gut,family,unclassified Clostridiales 2a,unclassified Clostridiales 2a,Clostridiales 2a,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1422,4,msp_1697,gut,species,Enterococcus avium,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
670,4,msp_0710,gut,species,[Bacteroides] sp. CAG:927,Paramuribaculum,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
490,4,msp_0513,gut,genus,unclassified Oscillospirales 4 UBA1777,Oscillospirales 4 UBA1777,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1240,4,msp_1422,gut,genus,unclassified Acutalibacteraceae 3,Acutalibacteraceae 3,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1248,4,msp_1432,gut,species,Citrobacter koseri,Citrobacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,known
547,4,msp_0575,gut,species,[Eubacteriaceae] bacterium CHKCI004 & [Eubacterium] sp. An3,Anaerobutyricum,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
255,4,msp_0267,gut,genus,unclassified Bacteroides,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
463,4,msp_0485,gut,genus,unclassified Bacteroides,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1617,4,msp_1789,gut & oral,species,Alloprevotella tannerae,Alloprevotella,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
1203,4,msp_1368,gut,species,[Clostridium] sp. CAG:1219,unclassified Clostridiales 2j,Clostridiales 2j,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
3,4,msp_0004,gut,species,Blastocystis sp. subtype 2,Blastocystis,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,known
1256,4,msp_1442,gut,family,unclassified Clostridiales 2g,unclassified Clostridiales 2g,Clostridiales 2g,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
493,4,msp_0516,gut,genus,unclassified Victivallis,Victivallis,Victivallaceae,Victivallales,Lentisphaeria,Verrucomicrobiota,Bacteria,unknown
879,4,msp_0955,gut,species,Firmicutes bacterium CAG:345,unclassified Bacilli RFN20 CAG-288,Bacilli RFN20 CAG-288,Bacilli RFN20,Bacilli,Firmicutes,Bacteria,unknown
1408,4,msp_1673,gut,genus,unclassified Lachnoclostridium 2,Lachnoclostridium 2,Lachnospiraceae I,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
592,4,msp_0628,gut,species,Muribaculaceae sp. 1,Muribaculaceae CAG-485,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
942,4,msp_1024,gut,species,uncultured [Selenomonadales] bacterium RUG048,Succiniclasticum,Acidaminococcaceae,Acidaminococcales,Negativicutes,Firmicutes,Bacteria,unknown
692,4,msp_0737,gut,genus,unclassified Emergencia,Emergencia,Anaerovoracaceae,Peptostreptococcales,Clostridia,Firmicutes,Bacteria,unknown
468,4,msp_0491,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1699,4,msp_2886,oral,species,Streptococcus infantis 3,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,unknown
1331,4,msp_1557,gut,family,unclassified Eggerthellaceae,unclassified Eggerthellaceae,Eggerthellaceae,Coriobacteriales,Coriobacteriia,Actinobacteriota,Bacteria,unknown
891,4,msp_0969,gut,species,Olsenella provencensis,Olsenella,Atopobiaceae,Coriobacteriales,Coriobacteriia,Actinobacteriota,Bacteria,known
494,3,msp_0517,gut,species,Bacteroidales bacterium H10,Muribaculaceae CAG-485,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1336,3,msp_1565,gut,family,unclassified Bacilli RF39 CAG-302,unclassified Bacilli RF39 CAG-302,Bacilli RF39 CAG-302,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1415,3,msp_1680,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
742,3,msp_0790,gut,family,unclassified Oscillospirales 1 CAG-382,unclassified Oscillospirales 1 CAG-382,Oscillospirales 1 CAG-382,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1159,3,msp_1305,gut,genus,unclassified Lachnoclostridium 2,Lachnoclostridium 2,Lachnospiraceae I,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1482,3,msp_1829,gut,species,[Opitutae] bacterium UBA4654,unclassified Opitutales CAG-312,Opitutales CAG-312,Opitutales,Verrucomicrobiae,Verrucomicrobiota,Bacteria,unknown
408,3,msp_0427,gut,species,[Eubacterium] sp. CAG:786,Ruminococcaceae CAG-115,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1155,3,msp_1300c,gut,species,Christensenella minuta,Christensenella,Christensenellaceae,Christensenellales,Clostridia,Firmicutes,Bacteria,known
1237,3,msp_1419,gut,genus,unclassified Sutterella,Sutterella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,unknown
492,3,msp_0515,gut,genus,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1154,3,msp_1299,gut,species,Massilicoli timonensis,Massilicoli,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,unknown
1239,3,msp_1421,gut,genus,unclassified_Holdemanella,Holdemanella,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,unknown
1412,3,msp_1677,gut,genus,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
661,3,msp_0701,gut,genus,unclassified Oscillospirales 6 UBA9475,Oscillospirales 6 UBA9475,Oscillospirales 6,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
749,3,msp_0797,gut,genus,unclassified Ruminococcus 2,Ruminococcus 2,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1492,3,msp_1841,gut,genus,unclassified Alistipes,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1282,3,msp_1481,gut,family,unclassified Clostridiales 1h,unclassified Clostridiales 1h,Clostridiales 1h,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1238,3,msp_1420,gut,family,unclassified Clostridiales 2g,unclassified Clostridiales 2g,Clostridiales 2g,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1243,3,msp_1425,gut,genus,unclassified Bacilli RF39 CAG-1000 CAG-605,Bacilli RF39 CAG-1000 CAG-605,Bacilli RF39 CAG-1000,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
